tau,beta,D,L,structure,mdl,sse,nll,bic_penalty,scale,kappa_V_uncalibrated,kappa_V_calibrated,abs_err_calibrated,abs_err_uncalibrated
0.2,10.0,0.2,16,uniform,-446.7588461258977,79.66703200780755,-459.1880623227421,12.429216196844383,-0.1616859357817028,0.470467799723958,-0.07606802645352688,0.39676343551154425,0.14977239066594067
0.2,10.0,0.2,16,kmeans,-448.74596170171077,79.0363115565801,-461.17517789855515,12.429216196844383,-0.1345900440139316,0.5241601320864431,-0.07054673524786258,0.39124214430587995,0.20346472302842572
0.2,10.0,0.2,32,uniform,-446.7588461258977,79.66703200780755,-459.1880623227421,12.429216196844383,-0.1616859357817028,0.470467799723958,-0.07606802645352688,0.39676343551154425,0.14977239066594067
0.2,10.0,0.2,32,kmeans,-448.74596170171077,79.0363115565801,-461.17517789855515,12.429216196844383,-0.1345900440139316,0.5241601320864431,-0.07054673524786258,0.39124214430587995,0.20346472302842572
0.2,10.0,0.5,4,uniform,-407.5575135934723,93.1919345939711,-419.9867297903167,12.429216196844383,0.0174922594365925,0.03138059763420429,-0.0005489175550928223,0.3212443266131102,0.28931481142381305
0.2,10.0,0.5,4,kmeans,-422.5336083042481,87.77325139525851,-434.9628245010925,12.429216196844383,0.14974087337395592,0.14175142036215413,0.021225981487027718,0.29946942757098965,0.17894398869586323
0.2,10.0,0.5,8,uniform,-383.7041219780972,102.52172688415041,-396.13333817494157,12.429216196844383,-0.07614590382347045,0.3820493807692934,-0.029091495403875053,0.3497869044618924,0.061353971711276045
0.2,10.0,0.5,8,kmeans,-405.4609167334529,93.97676460820743,-417.8901329302973,12.429216196844383,0.02848666022256229,0.024728808515527917,0.0007044411658906488,0.3199909678921267,0.29596660054248947
0.2,10.0,0.5,16,uniform,-383.7041219780972,102.52172688415041,-396.13333817494157,12.429216196844383,-0.07614590382347045,0.3820493807692934,-0.029091495403875053,0.3497869044618924,0.061353971711276045
0.2,10.0,0.5,16,kmeans,-405.4609167334529,93.97676460820743,-417.8901329302973,12.429216196844383,0.02848666022256229,0.024728808515527917,0.0007044411658906488,0.3199909678921267,0.29596660054248947
0.2,10.0,0.5,32,uniform,-383.7041219780972,102.52172688415041,-396.13333817494157,12.429216196844383,-0.07614590382347045,0.3820493807692934,-0.029091495403875053,0.3497869044618924,0.061353971711276045
0.2,10.0,0.5,32,kmeans,-405.4609167334529,93.97676460820743,-417.8901329302973,12.429216196844383,0.02848666022256229,0.024728808515527917,0.0007044411658906488,0.3199909678921267,0.29596660054248947
0.2,50.0,0.02,4,uniform,-418.1630939841549,89.32119964002352,-430.5923101809993,12.429216196844383,-0.16644093617150205,0.02188289324141431,-0.0036422092372420324,0.32433761829525937,0.29881251581660306
0.2,50.0,0.02,4,kmeans,-418.60095134362734,89.16489677821717,-431.0301675404717,12.429216196844383,-0.133063339950683,0.03623416342637012,-0.004821438805831692,0.32551684786384905,0.2844612456316472
0.2,50.0,0.02,8,uniform,-447.9849639495996,79.27726392066239,-460.414180146444,12.429216196844383,-0.18817401410044424,0.15022616189273993,-0.02826865990626006,0.3489640689642774,0.17046924716527742
0.2,50.0,0.02,8,kmeans,-449.0422793824023,78.94268762626864,-461.47149557924666,12.429216196844383,-0.16595669797629983,0.2479544696364736,-0.041149705029333856,0.3618451140873512,0.07274093942154375
0.2,50.0,0.02,16,uniform,-447.9849639495996,79.27726392066239,-460.414180146444,12.429216196844383,-0.18817401410044424,0.15022616189273993,-0.02826865990626006,0.3489640689642774,0.17046924716527742
0.2,50.0,0.02,16,kmeans,-449.0422793824023,78.94268762626864,-461.47149557924666,12.429216196844383,-0.16595669797629983,0.2479544696364736,-0.041149705029333856,0.3618451140873512,0.07274093942154375
0.2,50.0,0.02,32,uniform,-447.9849639495996,79.27726392066239,-460.414180146444,12.429216196844383,-0.18817401410044424,0.15022616189273993,-0.02826865990626006,0.3489640689642774,0.17046924716527742
0.2,50.0,0.02,32,kmeans,-449.0422793824023,78.94268762626864,-461.47149557924666,12.429216196844383,-0.16595669797629983,0.2479544696364736,-0.041149705029333856,0.3618451140873512,0.07274093942154375
0.2,50.0,0.05,4,uniform,-420.57636214094174,88.46312380998111,-433.0055783377861,12.429216196844383,-0.15036130059306077,0.007397231308785665,-0.0011122573203767216,0.3218076663783941,0.3132981777492317
0.2,50.0,0.05,4,kmeans,-420.5840251839781,88.46041226463915,-433.0132413808225,12.429216196844383,-0.14775834153959022,0.07937030129560518,-0.01172762408693621,0.3324230331449536,0.24132510776241217
0.2,50.0,0.05,8,uniform,-452.87710186160984,77.74100291138565,-465.3063180584542,12.429216196844383,-0.18772412693532975,0.17538137374685903,-0.032923315267347875,0.35361872432536523,0.14531403531115833
0.2,50.0,0.05,8,kmeans,-453.6919295658846,77.48803329690682,-466.121145762729,12.429216196844383,-0.168621987335091,0.28708875084979435,-0.048409475709841124,0.36910488476785847,0.033606658208223006
0.2,50.0,0.05,16,uniform,-452.87710186160984,77.74100291138565,-465.3063180584542,12.429216196844383,-0.18772412693532975,0.17538137374685903,-0.032923315267347875,0.35361872432536523,0.14531403531115833
0.2,50.0,0.05,16,kmeans,-453.6919295658846,77.48803329690682,-466.121145762729,12.429216196844383,-0.168621987335091,0.28708875084979435,-0.048409475709841124,0.36910488476785847,0.033606658208223006
0.2,50.0,0.05,32,uniform,-452.87710186160984,77.74100291138565,-465.3063180584542,12.429216196844383,-0.18772412693532975,0.17538137374685903,-0.032923315267347875,0.35361872432536523,0.14531403531115833
0.2,50.0,0.05,32,kmeans,-453.6919295658846,77.48803329690682,-466.121145762729,12.429216196844383,-0.168621987335091,0.28708875084979435,-0.048409475709841124,0.36910488476785847,0.033606658208223006
0.2,50.0,0.1,4,uniform,-427.1260226106209,86.17560587990658,-439.5552388074653,12.429216196844383,-0.18409479280427585,0.08138092416319498,-0.014981804372043866,0.33567721343006124,0.23931448489482238
0.2,50.0,0.1,4,kmeans,-427.2936586137598,86.11784071256308,-439.7228748106042,12.429216196844383,-0.17457821828402534,0.1652582658358503,-0.02885049360633056,0.34954590266434793,0.15543714322216706
0.2,50.0,0.1,8,uniform,-456.885488391411,76.5044783821853,-469.3147045882554,12.429216196844383,-0.18583180114561554,0.21902746981530846,-0.04070226921614571,0.3613976782741631,0.1016679392427089
0.2,50.0,0.1,8,kmeans,-457.69338076070716,76.25764788473172,-470.12259695755154,12.429216196844383,-0.1674235747926198,0.3459175203508848,-0.05791474784054394,0.3786101568985613,0.025222111292867444
0.2,50.0,0.1,16,uniform,-456.885488391411,76.5044783821853,-469.3147045882554,12.429216196844383,-0.18583180114561554,0.21902746981530846,-0.04070226921614571,0.3613976782741631,0.1016679392427089
0.2,50.0,0.1,16,kmeans,-457.69338076070716,76.25764788473172,-470.12259695755154,12.429216196844383,-0.1674235747926198,0.3459175203508848,-0.05791474784054394,0.3786101568985613,0.025222111292867444
0.2,50.0,0.1,32,uniform,-456.885488391411,76.5044783821853,-469.3147045882554,12.429216196844383,-0.18583180114561554,0.21902746981530846,-0.04070226921614571,0.3613976782741631,0.1016679392427089
0.2,50.0,0.1,32,kmeans,-457.69338076070716,76.25764788473172,-470.12259695755154,12.429216196844383,-0.1674235747926198,0.3459175203508848,-0.05791474784054394,0.3786101568985613,0.025222111292867444
0.2,50.0,0.2,4,uniform,-424.85690153006027,86.96133786344409,-437.28611772690465,12.429216196844383,-0.16831688120495614,0.1143044124098026,-0.019239362204783058,0.3399347712628004,0.20639099664821475
0.2,50.0,0.2,4,kmeans,-424.95545304858643,86.92706393178572,-437.3846692454308,12.429216196844383,-0.15717907950271492,0.18438406711816838,-0.028981317944600512,0.34967672700261787,0.13631134193984898
0.2,50.0,0.2,8,uniform,-458.58481763730407,75.98621658228087,-471.01403383414845,12.429216196844383,-0.17794888426241803,0.32226403747335425,-0.057346525906285466,0.37804193496430283,0.0015686284153368923
0.2,50.0,0.2,8,kmeans,-459.5542447473607,75.69213473921916,-471.9834609442051,12.429216196844383,-0.15838407334061738,0.44640799549419447,-0.07070391669819048,0.39139932575620784,0.1257125864361771
0.2,50.0,0.2,16,uniform,-458.58481763730407,75.98621658228087,-471.01403383414845,12.429216196844383,-0.17794888426241803,0.32226403747335425,-0.057346525906285466,0.37804193496430283,0.0015686284153368923
0.2,50.0,0.2,16,kmeans,-459.5542447473607,75.69213473921916,-471.9834609442051,12.429216196844383,-0.15838407334061738,0.44640799549419447,-0.07070391669819048,0.39139932575620784,0.1257125864361771
0.2,50.0,0.2,32,uniform,-458.58481763730407,75.98621658228087,-471.01403383414845,12.429216196844383,-0.17794888426241803,0.32226403747335425,-0.057346525906285466,0.37804193496430283,0.0015686284153368923
0.2,50.0,0.2,32,kmeans,-459.5542447473607,75.69213473921916,-471.9834609442051,12.429216196844383,-0.15838407334061738,0.44640799549419447,-0.07070391669819048,0.39139932575620784,0.1257125864361771
0.2,50.0,0.5,4,uniform,-382.98168559477506,102.81841705957252,-395.41090179161944,12.429216196844383,-0.11628147105186767,0.21722382103642696,-0.025259105457623367,0.34595451451564074,0.1034715880215904
0.2,50.0,0.5,4,kmeans,-406.64155659343277,93.53400006520616,-419.07077279027715,12.429216196844383,0.062306387083078105,0.04284425669114361,0.002669470841685153,0.3180259382163322,0.27785115236687374
0.2,50.0,0.5,8,uniform,-413.79436952620966,90.89579636680132,-426.22358572305404,12.429216196844383,-0.11274713768581991,0.4191520266800153,-0.04725819126338214,0.3679536003213995,0.09845661762199792
0.2,50.0,0.5,8,kmeans,-416.87561862248015,89.78238151661131,-429.3048348193245,12.429216196844383,-0.07624569592546582,0.3802198383147884,-0.028990126176979134,0.3496855352349965,0.05952442925677104
0.2,50.0,0.5,16,uniform,-413.79436952620966,90.89579636680132,-426.22358572305404,12.429216196844383,-0.11274713768581991,0.4191520266800153,-0.04725819126338214,0.3679536003213995,0.09845661762199792
0.2,50.0,0.5,16,kmeans,-416.87561862248015,89.78238151661131,-429.3048348193245,12.429216196844383,-0.07624569592546582,0.3802198383147884,-0.028990126176979134,0.3496855352349965,0.05952442925677104
0.2,50.0,0.5,32,uniform,-413.79436952620966,90.89579636680132,-426.22358572305404,12.429216196844383,-0.11274713768581991,0.4191520266800153,-0.04725819126338214,0.3679536003213995,0.09845661762199792
0.2,50.0,0.5,32,kmeans,-416.87561862248015,89.78238151661131,-429.3048348193245,12.429216196844383,-0.07624569592546582,0.3802198383147884,-0.028990126176979134,0.3496855352349965,0.05952442925677104
0.5,0.5,0.02,4,uniform,-463.1797318081834,74.6023722569682,-475.6089480050278,12.429216196844383,0.447872557844488,0.11206529128082296,0.05019096865152978,0.2705044404064876,0.2086301177771944
0.5,0.5,0.02,4,kmeans,-466.04795322357006,73.75135889416372,-478.47716942041444,12.429216196844383,0.5573153798630525,0.12463843412336316,0.06946291625899818,0.25123249279901916,0.19605697493465418
0.5,0.5,0.02,8,uniform,-452.9340886315725,77.72328409634002,-465.36330482841686,12.429216196844383,0.3256216548550876,0.14109119653728405,0.04594234890195484,0.2747530601560625,0.1796042125207333
0.5,0.5,0.02,8,kmeans,-454.8273252356318,77.13691291170069,-467.2565414324762,12.429216196844383,0.39756622726603785,0.14706466930797765,0.05846794574090015,0.2622274633171172,0.1736307397500397
0.5,0.5,0.02,16,uniform,-452.9340886315725,77.72328409634002,-465.36330482841686,12.429216196844383,0.3256216548550876,0.14109119653728405,0.04594234890195484,0.2747530601560625,0.1796042125207333
0.5,0.5,0.02,16,kmeans,-454.8273252356318,77.13691291170069,-467.2565414324762,12.429216196844383,0.39756622726603785,0.14706466930797765,0.05846794574090015,0.2622274633171172,0.1736307397500397
0.5,0.5,0.02,32,uniform,-452.9340886315725,77.72328409634002,-465.36330482841686,12.429216196844383,0.3256216548550876,0.14109119653728405,0.04594234890195484,0.2747530601560625,0.1796042125207333
0.5,0.5,0.02,32,kmeans,-454.8273252356318,77.13691291170069,-467.2565414324762,12.429216196844383,0.39756622726603785,0.14706466930797765,0.05846794574090015,0.2622274633171172,0.1736307397500397
0.5,0.5,0.05,4,uniform,-466.7431726869794,73.54655027939529,-479.17238888382377,12.429216196844383,0.4732013302379964,0.11346081888669851,0.05368981042707812,0.26700559863093926,0.20723459017131884
0.5,0.5,0.05,4,kmeans,-469.69374335327814,72.68363530371256,-482.1229595501225,12.429216196844383,0.586442164897194,0.12487632924208487,0.07323274486514303,0.24746266419287433,0.1958190798159325
0.5,0.5,0.05,8,uniform,-455.98033264669243,76.78197430552369,-468.4095488435368,12.429216196844383,0.3439498773280451,0.14208609093231792,0.04887049354619221,0.27182491551182514,0.17860931812569944
0.5,0.5,0.05,8,kmeans,-457.9911334883382,76.16687825862681,-470.4203496851826,12.429216196844383,0.4197236805040117,0.1472779699948112,0.06181605162338155,0.2588793574346358,0.17341743906320617
0.5,0.5,0.05,16,uniform,-455.98033264669243,76.78197430552369,-468.4095488435368,12.429216196844383,0.3439498773280451,0.14208609093231792,0.04887049354619221,0.27182491551182514,0.17860931812569944
0.5,0.5,0.05,16,kmeans,-457.9911334883382,76.16687825862681,-470.4203496851826,12.429216196844383,0.4197236805040117,0.1472779699948112,0.06181605162338155,0.2588793574346358,0.17341743906320617
0.5,0.5,0.05,32,uniform,-455.98033264669243,76.78197430552369,-468.4095488435368,12.429216196844383,0.3439498773280451,0.14208609093231792,0.04887049354619221,0.27182491551182514,0.17860931812569944
0.5,0.5,0.05,32,kmeans,-457.9911334883382,76.16687825862681,-470.4203496851826,12.429216196844383,0.4197236805040117,0.1472779699948112,0.06181605162338155,0.2588793574346358,0.17341743906320617
0.5,0.5,0.1,4,uniform,-473.1835071675438,71.67608898003888,-485.61272336438816,12.429216196844383,0.5190028451629213,0.11548425851235813,0.05993665873944418,0.26075875031857315,0.20521115054565922
0.5,0.5,0.1,4,kmeans,-476.31141081370055,70.78489216100958,-488.7406270105449,12.429216196844383,0.6396849471448596,0.12501866492219418,0.07997255806287469,0.24072285099514268,0.19567674413582317
0.5,0.5,0.1,8,uniform,-461.5237822362465,75.09816352052718,-473.9529984330909,12.429216196844383,0.37725235219072983,0.14348017831735688,0.054128234762968234,0.2665671742950491,0.17721523074066048
0.5,0.5,0.1,8,kmeans,-463.7640068426273,74.42822262431976,-476.19322303947166,12.429216196844383,0.46023289465959755,0.14740187366162122,0.06783919099353622,0.2528562180644811,0.17329353539639614
0.5,0.5,0.1,16,uniform,-461.5237822362465,75.09816352052718,-473.9529984330909,12.429216196844383,0.37725235219072983,0.14348017831735688,0.054128234762968234,0.2665671742950491,0.17721523074066048
0.5,0.5,0.1,16,kmeans,-463.7640068426273,74.42822262431976,-476.19322303947166,12.429216196844383,0.46023289465959755,0.14740187366162122,0.06783919099353622,0.2528562180644811,0.17329353539639614
0.5,0.5,0.1,32,uniform,-461.5237822362465,75.09816352052718,-473.9529984330909,12.429216196844383,0.37725235219072983,0.14348017831735688,0.054128234762968234,0.2665671742950491,0.17721523074066048
0.5,0.5,0.1,32,kmeans,-463.7640068426273,74.42822262431976,-476.19322303947166,12.429216196844383,0.46023289465959755,0.14740187366162122,0.06783919099353622,0.2528562180644811,0.17329353539639614
0.5,0.5,0.2,4,uniform,-487.82858391404267,67.5978986814094,-500.25780011088705,12.429216196844383,0.6252093446295552,0.11824850354802184,0.07393006940668437,0.246765339651333,0.2024469055099955
0.5,0.5,0.2,4,kmeans,-491.46293852340034,66.62230820768148,-503.8921547202447,12.429216196844383,0.7651274801076167,0.12401988821479393,0.09489102455301358,0.22580438450500379,0.19667552084322343
0.5,0.5,0.2,8,uniform,-474.3024512123162,71.35599970669267,-486.7316674091606,12.429216196844383,0.45517888824334996,0.14510270787903168,0.06604768925347722,0.25464771980454015,0.17559270117898568
0.5,0.5,0.2,8,kmeans,-477.1259784657968,70.55463115740268,-489.55519466264116,12.429216196844383,0.555707928885964,0.14650124746481596,0.08141190480788296,0.2392835042501344,0.1741941615932014
0.5,0.5,0.2,16,uniform,-474.3024512123162,71.35599970669267,-486.7316674091606,12.429216196844383,0.45517888824334996,0.14510270787903168,0.06604768925347722,0.25464771980454015,0.17559270117898568
0.5,0.5,0.2,16,kmeans,-477.1259784657968,70.55463115740268,-489.55519466264116,12.429216196844383,0.555707928885964,0.14650124746481596,0.08141190480788296,0.2392835042501344,0.1741941615932014
0.5,0.5,0.2,32,uniform,-474.3024512123162,71.35599970669267,-486.7316674091606,12.429216196844383,0.45517888824334996,0.14510270787903168,0.06604768925347722,0.25464771980454015,0.17559270117898568
0.5,0.5,0.2,32,kmeans,-477.1259784657968,70.55463115740268,-489.55519466264116,12.429216196844383,0.555707928885964,0.14650124746481596,0.08141190480788296,0.2392835042501344,0.1741941615932014
0.5,0.5,0.5,4,uniform,-540.5012896121557,54.7559520033094,-552.9305058090001,12.429216196844383,1.099393070017832,0.11273674455626896,0.12394199570153265,0.19675341335648472,0.20795866450174838
