g1,g2,n1,n2,kappa_i,kappa_j,kappa_ij,eps_add,rho,eps_growth,growth_i,growth_j,growth_ij,J_support,J_dR,SL,panel,kappaV_i,kappaV_j,kappaV_ij,eps_masked,n_dis_ij,shared_subsystems
b0063,b3580,araB,lyxK,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,ISO,0.0,0.0,0.0,0.0,3,
b3752,b4232,rbsK,fbp,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b3752,b2779,rbsK,eno,0.0,1926.6635249317378,1926.6635249317346,-3.183231456205249e-12,0.9999999999999978,-1.0447820386616513e-09,0.8769972144269703,0.803566917277363,0.8035669172773631,0.0,0.0,False,X,0.0,1926.6635249317378,1926.6635249317346,-3.183231456205249e-12,2,
b3752,b4025,rbsK,pgi,0.0,438.1712989467118,438.1712989467081,-3.694822225952521e-12,0.9999999999999893,-1.1307612624023022e-09,0.8769972144269703,0.8696956584514208,0.869695658451421,0.0,0.0,False,X,0.0,0.0,0.0,0.0,2,
b3752,b3011,rbsK,yqhD,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b3752,b0871,rbsK,poxB,0.0,0.0,0.0,0.0,0.5,-1.1402550015304769e-09,0.8769972144269703,0.8769972144269703,0.8769972144269701,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b3752,b4015,rbsK,aceA,0.0,0.0,0.0,0.0,0.5,-1.1402552235750818e-09,0.8769972144269703,0.8769972144269703,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b3752,b3617,rbsK,kbl,0.0,0.0,0.0,0.0,0.5,-1.140254557441267e-09,0.8769972144269703,0.8769972144269703,0.8769972144269704,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b3752,b2988,rbsK,gss,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,3,
b3752,b2415,rbsK,ptsH,0.0,448.4367692909351,448.43676929090634,-2.8762769943568856e-11,0.9999999999999337,-1.1280277822933726e-09,0.8769972144269703,0.867593023657186,0.8675930236571859,0.0,0.0,False,X,0.0,0.0,0.0,0.0,22,
b3752,b1767,rbsK,ansA,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b3752,b2601,rbsK,aroF,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b3752,b0347,rbsK,mhpA,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,3,
b3752,b1656,rbsK,sodB,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b3752,b1465,rbsK,narV,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b3752,b2429,rbsK,murP,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,3,
b3752,b0861,rbsK,artM,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b3752,b3735,rbsK,atpH,0.0,19586.667612014615,19586.667612014615,0.0,0.9999999999999998,-3.704642703716843e-10,0.8769972144269703,0.2849329232733675,0.2849329232733675,0.0,0.0,False,X,0.0,19586.667612014615,19586.667612014615,0.0,2,
b3752,b0341,rbsK,cynX,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b3752,b0934,rbsK,ssuC,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,4,
b3752,b1296,rbsK,puuP,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b3752,b3626,rbsK,waaJ,0.0,0.0,0.0,0.0,0.5,-1.1402512267721931e-09,0.8769972144269703,0.87699721442697,0.8769972144269731,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b3752,b2871,rbsK,ygeX,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b3752,b3915,rbsK,fieF,0.0,0.0,0.0,0.0,0.5,-1.1402552235750818e-09,0.8769972144269703,0.8769972144269703,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,3,
b3752,b1857,rbsK,znuA,0.0,0.0,0.0,0.0,0.5,-1.1402550015304769e-09,0.8769972144269703,0.8769972144269703,0.8769972144269701,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b3752,b0696,rbsK,kdpC,0.0,0.0,0.0,0.0,0.5,-1.1402550015304769e-09,0.8769972144269703,0.8769972144269703,0.8769972144269701,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b3752,b1186,rbsK,nhaB,0.0,0.0,0.0,0.0,0.5,-1.1402556676642916e-09,0.8769972144269703,0.8769972144269705,0.8769972144269698,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b3752,b3371,rbsK,frlB,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b3752,b3748,rbsK,rbsD,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b3752,b2482,rbsK,hyfB,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b3752,b1640,rbsK,anmK,0.0,0.0,0.0,0.0,0.5,-1.140254557441267e-09,0.8769972144269703,0.87699721442697,0.8769972144269701,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b3752,b0114,rbsK,aceE,0.0,569.3957161878707,569.395716187884,1.3301360013429075e-11,1.0000000000000215,-1.115810333018885e-09,0.8769972144269703,0.8581964695522434,0.8581964695522435,0.0,0.0,False,X,0.0,0.0,0.0,0.0,2,
b3752,b3630,rbsK,waaP,0.0,0.0,0.0,0.0,0.5,-1.1402512267721931e-09,0.8769972144269703,0.87699721442697,0.8769972144269731,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b3752,b4394,rbsK,yjjX,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,3,
b3752,b2146,rbsK,preT,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b3752,b0832,rbsK,gsiD,0.0,0.0,0.0,0.0,0.5,-1.140254557441267e-09,0.8769972144269703,0.8769972144269701,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b3752,b3396,rbsK,mrcA,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b3752,b0721,rbsK,sdhC,0.0,3719.237820017231,3719.237820016611,-6.202753866091371e-10,0.999999999999833,-1.0945265804807036e-09,0.8769972144269703,0.8418157926999568,0.8418157926999444,0.0,0.0,False,X,0.0,0.0,0.0,0.0,2,
b3752,b0724,rbsK,sdhB,0.0,3719.237820017231,3719.237820016611,-6.202753866091371e-10,0.999999999999833,-1.0945265804807036e-09,0.8769972144269703,0.8418157926999568,0.8418157926999444,0.0,0.0,False,X,0.0,0.0,0.0,0.0,2,
b3752,b2276,rbsK,nuoN,0.0,3294.285861140926,3294.2858611406464,-2.7966962079517543e-10,0.9999999999999148,-9.863715400015849e-10,0.8769972144269703,0.7586431920374903,0.7586431920374918,0.0,0.0,False,X,0.0,3294.285861140926,3294.2858611406464,-2.7966962079517543e-10,4,
b3752,b2285,rbsK,nuoE,0.0,3294.285861140926,3294.2858611406464,-2.7966962079517543e-10,0.9999999999999148,-9.863715400015849e-10,0.8769972144269703,0.7586431920374903,0.7586431920374918,0.0,0.0,False,X,0.0,3294.285861140926,3294.2858611406464,-2.7966962079517543e-10,4,
b3752,b2284,rbsK,nuoF,0.0,3294.285861140926,3294.2858611406464,-2.7966962079517543e-10,0.9999999999999148,-9.863715400015849e-10,0.8769972144269703,0.7586431920374903,0.7586431920374918,0.0,0.0,False,X,0.0,3294.285861140926,3294.2858611406464,-2.7966962079517543e-10,4,
b3752,b2280,rbsK,nuoJ,0.0,3294.285861140926,3294.2858611406464,-2.7966962079517543e-10,0.9999999999999148,-9.863715400015849e-10,0.8769972144269703,0.7586431920374903,0.7586431920374918,0.0,0.0,False,X,0.0,3294.285861140926,3294.2858611406464,-2.7966962079517543e-10,4,
b3752,b2287,rbsK,nuoB,0.0,3294.285861140926,3294.2858611406464,-2.7966962079517543e-10,0.9999999999999148,-9.863715400015849e-10,0.8769972144269703,0.7586431920374903,0.7586431920374918,0.0,0.0,False,X,0.0,3294.285861140926,3294.2858611406464,-2.7966962079517543e-10,4,
b3752,b2286,rbsK,nuoC,0.0,3294.285861140926,3294.2858611406464,-2.7966962079517543e-10,0.9999999999999148,-9.863715400015849e-10,0.8769972144269703,0.7586431920374903,0.7586431920374918,0.0,0.0,False,X,0.0,3294.285861140926,3294.2858611406464,-2.7966962079517543e-10,4,
b3752,b0681,rbsK,chiP,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b3752,b1473,rbsK,yddG,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.8769972144269699,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,4,
b3752,b0401,rbsK,brnQ,0.0,0.0,0.0,0.0,0.5,-1.140254557441267e-09,0.8769972144269703,0.8769972144269699,0.8769972144269701,0.0,0.0,False,B,0.0,0.0,0.0,0.0,4,
b3752,b2842,rbsK,kduD,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b3752,b4101,rbsK,phnG,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b3752,b2682,rbsK,ygaZ,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.8769972144269703,0.87699721442697,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b0928,b4054,aspC,tyrB,0.0,0.0,18414.90254234401,18414.90254234401,9207451271172006.0,-1.0000000022805087,0.87699721442697,0.87699721442697,-0.0,0.0,0.0,True,ISO,0.0,0.0,18414.90254234401,18414.90254234401,2,
b3925,b4232,glpX,fbp,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,ISO,0.0,0.0,0.0,0.0,0,
b2930,b3925,yggF,glpX,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,ISO,0.0,0.0,0.0,0.0,0,
b2930,b4232,yggF,fbp,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,ISO,0.0,0.0,0.0,0.0,0,
b2930,b3697,yggF,yidA,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,ISO,0.0,0.0,0.0,0.0,0,
b4232,b2926,fbp,pgk,0.0,3084.5992339759005,3084.5992339759005,0.0,0.9999999999999997,-9.874124851094734e-10,0.87699721442697,0.7594428152438919,0.7594428152438919,0.0,0.0,False,X,0.0,3084.5992339759005,3084.5992339759005,0.0,1,
b4232,b3011,fbp,yqhD,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b4232,b0871,fbp,poxB,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.8769972144269703,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b4232,b4015,fbp,aceA,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.8769972144269703,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b4232,b3617,fbp,kbl,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.8769972144269703,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b4232,b2988,fbp,gss,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b4232,b2416,fbp,ptsI,0.0,448.4367692909351,448.4367692909351,0.0,0.9999999999999979,-1.1280272271818603e-09,0.87699721442697,0.867593023657186,0.867593023657186,0.0,0.0,False,X,0.0,0.0,0.0,0.0,21,
b4232,b1767,fbp,ansA,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,0,
b4232,b2601,fbp,aroF,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,0,
b4232,b0347,fbp,mhpA,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b4232,b1656,fbp,sodB,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,0,
b4232,b1465,fbp,narV,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,0,
b4232,b2429,fbp,murP,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b4232,b0861,fbp,artM,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,0,
b4232,b3734,fbp,atpA,0.0,19586.667612014615,19586.667612014615,0.0,0.9999999999999998,-3.704641038382306e-10,0.87699721442697,0.2849329232733675,0.2849329232733675,0.0,0.0,False,X,0.0,19586.667612014615,19586.667612014615,0.0,1,
b4232,b3738,fbp,atpB,0.0,19586.667612014615,19586.667612014615,0.0,0.9999999999999998,-3.704641038382306e-10,0.87699721442697,0.2849329232733675,0.2849329232733675,0.0,0.0,False,X,0.0,19586.667612014615,19586.667612014615,0.0,1,
b4232,b0341,fbp,cynX,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b4232,b0934,fbp,ssuC,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,3,
b4232,b1296,fbp,puuP,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,0,
b4232,b3626,fbp,waaJ,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b4232,b2871,fbp,ygeX,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b4232,b3915,fbp,fieF,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.8769972144269703,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b4232,b1857,fbp,znuA,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.8769972144269703,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b4232,b0696,fbp,kdpC,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.8769972144269703,0.8769972144269703,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b4232,b1186,fbp,nhaB,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.8769972144269705,0.8769972144269705,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b4232,b3371,fbp,frlB,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b4232,b3748,fbp,rbsD,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,0,
b4232,b2482,fbp,hyfB,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,0,
b4232,b1640,fbp,anmK,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b4232,b3630,fbp,waaP,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b4232,b4394,fbp,yjjX,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,2,
b4232,b2146,fbp,preT,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b4232,b0832,fbp,gsiD,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.8769972144269701,0.8769972144269701,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b4232,b3396,fbp,mrcA,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,0,
b4232,b2277,fbp,nuoM,0.0,3294.285861140926,3294.285861140926,0.0,0.9999999999999998,-9.86372761246912e-10,0.87699721442697,0.7586431920374903,0.7586431920374903,0.0,0.0,False,X,0.0,3294.285861140926,3294.285861140926,0.0,3,
b4232,b2279,fbp,nuoK,0.0,3294.285861140926,3294.285861140926,0.0,0.9999999999999998,-9.86372761246912e-10,0.87699721442697,0.7586431920374903,0.7586431920374903,0.0,0.0,False,X,0.0,3294.285861140926,3294.285861140926,0.0,3,
b4232,b2286,fbp,nuoC,0.0,3294.285861140926,3294.285861140926,0.0,0.9999999999999998,-9.86372761246912e-10,0.87699721442697,0.7586431920374903,0.7586431920374903,0.0,0.0,False,X,0.0,3294.285861140926,3294.285861140926,0.0,3,
b4232,b0681,fbp,chiP,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,0,
b4232,b1473,fbp,yddG,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.8769972144269699,0.8769972144269699,0.0,0.0,False,B,0.0,0.0,0.0,0.0,3,
b4232,b0401,fbp,brnQ,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.8769972144269699,0.8769972144269699,0.0,0.0,False,B,0.0,0.0,0.0,0.0,3,
b4232,b2842,fbp,kduD,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,0,
b4232,b4101,fbp,phnG,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,1,
b4232,b2682,fbp,ygaZ,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,B,0.0,0.0,0.0,0.0,0,
b3697,b3925,yidA,glpX,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,ISO,0.0,0.0,0.0,0.0,0,
b3697,b4232,yidA,fbp,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,ISO,0.0,0.0,0.0,0.0,0,
b3697,b3885,yidA,yihX,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,ISO,0.0,0.0,0.0,0.0,0,
b3697,b3826,yidA,yigL,0.0,0.0,0.0,0.0,0.5,-1.140254335396662e-09,0.87699721442697,0.87699721442697,0.87699721442697,0.0,0.0,False,ISO,0.0,0.0,0.0,0.0,0,
b1676,b1854,pykF,pykA,0.0,0.18348953136816415,0.18348953136804796,-1.1618483952702263e-13,0.9999999999939169,-1.140254335396662e-09,0.87699721442697,0.8769972144269704,0.8769972144269705,0.0,0.0,False,ISO,0.0,0.0,0.0,0.0,5,
b2708,b3197,gutQ,kdsD,0.0,0.0,18414.902542343996,18414.902542343996,9207451271171998.0,-1.0000000022805087,0.87699721442697,0.87699721442697,-0.0,0.0,0.0,True,ISO,0.0,0.0,18414.902542343996,18414.902542343996,1,
b0078,b3671,ilvH,ilvB,0.0,0.0,18414.902542343993,18414.902542343993,9207451271171996.0,-1.0000000022805087,0.87699721442697,0.87699721442697,-0.0,0.0,0.0,True,ISO,0.0,0.0,18414.902542343993,18414.902542343993,2,
b0078,b3670,ilvH,ilvN,0.0,0.0,18414.902542343993,18414.902542343993,9207451271171996.0,-1.0000000022805087,0.87699721442697,0.87699721442697,-0.0,0.0,0.0,True,ISO,0.0,0.0,18414.902542343993,18414.902542343993,2,
b0077,b3671,ilvI,ilvB,0.0,0.0,18414.902542343993,18414.902542343993,9207451271171996.0,-1.0000000022805087,0.87699721442697,0.87699721442697,-0.0,0.0,0.0,True,ISO,0.0,0.0,18414.902542343993,18414.902542343993,2,
b0077,b3670,ilvI,ilvN,0.0,0.0,18414.902542343993,18414.902542343993,9207451271171996.0,-1.0000000022805087,0.87699721442697,0.87699721442697,-0.0,0.0,0.0,True,ISO,0.0,0.0,18414.902542343993,18414.902542343993,2,
b2779,b4025,eno,pgi,1926.6635249317378,438.1712989467118,1917.827469074018,-447.00735480443166,0.8109773459478589,0.0057981292855957545,0.803566917277363,0.8696956584514208,0.8019616590606266,0.07317073170731707,0.9415887850467289,False,A,1926.6635249317378,0.0,1917.827469074018,-8.836055857719884,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b2779,b2926,eno,pgk,1926.6635249317378,3084.5992339759005,3037.196795227629,-1974.0659636800092,0.6060741456490063,0.06833366388049245,0.803566917277363,0.7594428152438919,0.7557836904409623,0.41818181818181815,0.9565217391304348,False,A,1926.6635249317378,3084.5992339759005,3037.196795227629,-1974.0659636800092,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b2779,b0116,eno,lpd,1926.6635249317378,1782.1701777090755,4037.0642369766533,328.23053433584005,1.0884996634122819,0.013921780519394744,0.803566917277363,0.8408970721550086,0.7826987755426349,0.23255813953488372,0.9532710280373832,False,A,1926.6635249317378,0.0,4037.0642369766533,2110.4007120449155,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b2779,b2416,eno,ptsI,1926.6635249317378,448.4367692909351,1926.6635249317364,-448.43676929093647,0.8111924913732108,0.009825326837851756,0.803566917277363,0.867593023657186,0.8035669172773628,0.13157894736842105,0.9483568075117371,False,A,1926.6635249317378,0.0,1926.6635249317364,-1.3642420526593924e-12,22,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b2779,b2415,eno,ptsH,1926.6635249317378,448.4367692909351,1926.6635249317364,-448.43676929093647,0.8111924913732108,0.009825326837851756,0.803566917277363,0.867593023657186,0.8035669172773628,0.13157894736842105,0.9483568075117371,False,A,1926.6635249317378,0.0,1926.6635249317364,-1.3642420526593924e-12,22,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b2779,b0726,eno,sucA,1926.6635249317378,205.2302357589819,3236.4936691350003,1104.5999084442806,1.5181308416074146,0.009442041659026068,0.803566917277363,0.863370356164474,0.7993616704233402,0.15789473684210525,0.9484777517564403,False,A,1926.6635249317378,0.0,3236.4936691350003,1309.8301442032625,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b2779,b1779,eno,gapA,1926.6635249317378,3084.5992339759005,3037.196795227629,-1974.0659636800092,0.6060741456490063,0.06833366388049245,0.803566917277363,0.7594428152438919,0.7557836904409623,0.41818181818181815,0.9565217391304348,False,A,1926.6635249317378,3084.5992339759005,3037.196795227629,-1974.0659636800092,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b2779,b1656,eno,sodB,1926.6635249317378,0.0,1926.6635249317378,0.0,0.9999999999999994,-1.044781705594744e-09,0.803566917277363,0.87699721442697,0.803566917277363,0.0,0.0,False,X,1926.6635249317378,0.0,1926.6635249317378,0.0,1,
b2779,b3734,eno,atpA,1926.6635249317378,19586.667612014615,22984.33568146958,1471.004544523228,1.0683764190287093,-0.16511503495923002,0.803566917277363,0.2849329232733675,0.11627028515525595,0.047619047619047616,0.8869565217391304,False,A,1926.6635249317378,19586.667612014615,22984.33568146958,1471.004544523228,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
